acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0031201	SNARE complex	SPAP14E8.03	bos1	SNARE Bos1	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC26H8.02c	sec9	SNAP-25 homologue, t-SNARE component Sec9	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC2A9.08c	sec22	SNARE Sec22	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC31E1.04	pep12	SNARE Pep12	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC36B7.07	tlg1	SNARE Tlg1	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC3B9.10	vti1	SNARE Vti1	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPBC8D2.14c	sed5	SNARE Sed5	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPCC594.06c	vsl1	vacuolar SNARE Vsl1/Vam7	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPCC825.03c	psy1	plasma membrane SNARE Psy1	IBA	GO_REF:0000033	GO_Central
GO:0031201	SNARE complex	SPCC895.04c	ufe1	SNARE Ufe1	IBA	GO_REF:0000033	GO_Central
GO:0031207	Sec62/Sec63 complex	SPAC17G6.09	sec62	ER protein translocation subcomplex subunit Sec62	ISO	GO_REF:0000024	PomBase
GO:0031207	Sec62/Sec63 complex	SPAC2F3.02	sec67	ER protein translocation subcomplex subunit Sec67	ISO	GO_REF:0000024	PomBase
GO:0031207	Sec62/Sec63 complex	SPBC36B7.03	sec63	ER protein translocation subcomplex subunit Sec63	IBA	GO_REF:0000033	GO_Central
GO:0031207	Sec62/Sec63 complex	SPBC409.21	sec66	ER protein translocation subcomplex subunit Sec66	IBA	GO_REF:0000033	GO_Central
GO:0031251	PAN complex	SPAC1B1.04c	pan3	PAN complex protein phosphotransferase subunit Pan3	IBA	GO_REF:0000033	GO_Central
GO:0031251	PAN complex	SPAC22G7.04	pan2	PAN complex (poly(A)-specific ribonuclease) ubiquitin C-terminal hydrolase subunit Pan2	IBA	GO_REF:0000033	GO_Central
GO:0031251	PAN complex	SPBC336.14c	ppk26	PAN complex protein phosphotransferase subunit Ppk26	IBA	GO_REF:0000033	GO_Central
GO:0031261	DNA replication preinitiation complex	SPAC17D4.02	cdc45	DNA replication pre-initiation complex subunit Cdc45	IDA	PMID:16990792	PomBase
GO:0031261	DNA replication preinitiation complex	SPAC1B2.05	mcm5	MCM complex subunit Mcm5	IC	PMID:9366552	PomBase
GO:0031261	DNA replication preinitiation complex	SPAC23C4.18c	rad4	BRCT domain protein Rad4	IDA	PMID:21945095	PomBase
GO:0031261	DNA replication preinitiation complex	SPAC24H6.06	sld3	DNA replication pre-initiation complex subunit Sld3	IBA	GO_REF:0000033	GO_Central
GO:0031261	DNA replication preinitiation complex	SPAC3H1.01c	orc3	origin recognition complex subunit Orc3	IBA	GO_REF:0000033	GO_Central
GO:0031261	DNA replication preinitiation complex	SPAC6B12.11	drc1	DNA replication preinitiation complex assembly protein	IBA	GO_REF:0000033	GO_Central
GO:0031261	DNA replication preinitiation complex	SPBC211.04c	mcm6	MCM complex subunit Mcm6	IC	PMID:9366552	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC25D12.03c	mcm7	MCM complex subunit Mcm7	IC	PMID:9366552	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC29A10.15	orc1	origin recognition complex subunit Orc1	IC	PMID:10535928	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC2A9.12	orc6	origin recognition complex subunit Orc6	IC	PMID:10535928	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC4.04c	mcm2	MCM complex subunit Mcm2	IC	PMID:9366552	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC646.14c	orc5	origin recognition complex subunit Orc5	IC	PMID:10535928	PomBase
GO:0031261	DNA replication preinitiation complex	SPBC685.09	orc2	origin recognition complex subunit Orc2	IC	PMID:10535928	PomBase
GO:0031261	DNA replication preinitiation complex	SPBP23A10.13	orc4	origin recognition complex subunit Orc4	IC	PMID:10535928	PomBase
GO:0031261	DNA replication preinitiation complex	SPBP8B7.14c	dpb2	DNA polymerase epsilon catalytic subunit B, Dpb2	IC	GO_REF:0000111	PomBase
GO:0031261	DNA replication preinitiation complex	SPCC1682.02c	mcm3	MCM complex subunit Mcm3	IC	PMID:9366552	PomBase
GO:0031261	DNA replication preinitiation complex	SPCC16A11.17	mcm4	MCM complex subunit Mcm4/Cdc21	IC	PMID:9366552	PomBase
GO:0031262	Ndc80 complex	SPAC27F1.04c	nuf2	Ndc80 complex subunit Nuf2	IDA	PMID:15728720,PMID:28502666	PomBase
GO:0031262	Ndc80 complex	SPBC11C11.03	ndc80	Ndc80 complex subunit Ndc80	IDA	PMID:15728720,PMID:28502666	PomBase
GO:0031262	Ndc80 complex	SPBC336.08	spc24	Ndc80 complex subunit Spc24	IDA	PMID:15728720,PMID:28502666	PomBase
GO:0031262	Ndc80 complex	SPCC188.04c	spc25	Ndc80 complex subunit Spc25	IDA	PMID:15728720,PMID:28502666	PomBase
GO:0031298	replication fork protection complex	SPAC694.06c	mrc1	claspin, Mrc1	ISO	GO_REF:0000024	PomBase
GO:0031298	replication fork protection complex	SPBC216.06c	swi1	replication fork protection complex subunit Swi1	IDA	PMID:15367656	PomBase
GO:0031298	replication fork protection complex	SPBC30D10.04	swi3	replication fork protection complex subunit Swi3	IDA	PMID:15367656	PomBase
GO:0031371	ubiquitin conjugating enzyme complex	SPCC338.05c	mms2	ubiquitin conjugating enzyme E2 Mms2	IBA	GO_REF:0000033	GO_Central
GO:0031380	nuclear RNA-directed RNA polymerase complex	SPAC6F12.09	rdp1	RNA-directed RNA polymerase (RDRC) Rdp1	IDA	PMID:15607976	PomBase
GO:0031380	nuclear RNA-directed RNA polymerase complex	SPCC1739.03	hrr1	RNAi-mediated heterochromatin assembly helicase Hrr1	IDA	PMID:15607976	PomBase
GO:0031380	nuclear RNA-directed RNA polymerase complex	SPCC663.12	cid12	poly(A) polymerase Cid12	IDA	PMID:15607976	PomBase
GO:0031389	Rad17 RFC-like complex	SPAC14C4.13	rad17	RFC related checkpoint protein Rad17	ISO	GO_REF:0000024	PomBase
GO:0031389	Rad17 RFC-like complex	SPAC1687.03c	rfc4	DNA replication factor C complex subunit Rfc4	IBA	GO_REF:0000033	GO_Central
GO:0031389	Rad17 RFC-like complex	SPAC23D3.02	rfc2	DNA replication factor C complex subunit Rfc2	ISO	GO_REF:0000024	PomBase
GO:0031389	Rad17 RFC-like complex	SPAC27E2.10c	rfc3	DNA replication factor C complex subunit Rfc3	IBA	GO_REF:0000033	GO_Central
GO:0031389	Rad17 RFC-like complex	SPBC83.14c	rfc5	DNA replication factor C complex subunit Rfc5	IBA	GO_REF:0000033	GO_Central
GO:0031390	Ctf18 RFC-like complex	SPAC1687.03c	rfc4	DNA replication factor C complex subunit Rfc4	IBA	GO_REF:0000033	GO_Central
GO:0031390	Ctf18 RFC-like complex	SPAC19D5.11c	ctf8	Ctf18 RFC-like complex subunit Ctf8	ISO	GO_REF:0000024	PomBase
GO:0031390	Ctf18 RFC-like complex	SPAC23D3.02	rfc2	DNA replication factor C complex subunit Rfc2	ISO	GO_REF:0000024	PomBase
GO:0031390	Ctf18 RFC-like complex	SPAC27E2.10c	rfc3	DNA replication factor C complex subunit Rfc3	IBA	GO_REF:0000033	GO_Central
GO:0031390	Ctf18 RFC-like complex	SPAC31A2.15c	dcc1	Ctf18 RFC-like complex subunit Dcc1	IBA	GO_REF:0000033	GO_Central
GO:0031390	Ctf18 RFC-like complex	SPBC83.14c	rfc5	DNA replication factor C complex subunit Rfc5	IBA	GO_REF:0000033	GO_Central
GO:0031390	Ctf18 RFC-like complex	SPBC902.02c	ctf18	Ctf18 RFC-like complex subunit Ctf18	IPI	PMID:18045993	PomBase
GO:0031391	Elg1 RFC-like complex	SPAC1687.03c	rfc4	DNA replication factor C complex subunit Rfc4	IDA	PMID:16040599	PomBase
GO:0031391	Elg1 RFC-like complex	SPAC23D3.02	rfc2	DNA replication factor C complex subunit Rfc2	IDA	PMID:16040599	PomBase
GO:0031391	Elg1 RFC-like complex	SPAC27E2.10c	rfc3	DNA replication factor C complex subunit Rfc3	IDA	PMID:16040599	PomBase
GO:0031391	Elg1 RFC-like complex	SPBC83.14c	rfc5	DNA replication factor C complex subunit Rfc5	IDA	PMID:16040599	PomBase
GO:0031391	Elg1 RFC-like complex	SPBC947.11c	elg1	DNA replication factor C complex subunit Elg1	IDA	PMID:16040599	PomBase
GO:0031415	NatA complex	SPAC15E1.08	naa10	NatA N-acetyltransferase complex catalytic subunit Naa10	IDA	PMID:23912279	PomBase
GO:0031415	NatA complex	SPBC418.02	nat1	NatA N-acetyltransferase complex regulatory subunit Nat1	IBA	GO_REF:0000033	GO_Central
GO:0031415	NatA complex	SPCC338.07c	naa15	NatA N-acetyltransferase complex regulatory subunit Naa15	IDA	PMID:23912279	PomBase
GO:0031415	NatA complex	SPCC663.13c	naa50	NatA N-acetyltransferase subunit Naa50	IBA	GO_REF:0000033	GO_Central
GO:0031416	NatB complex	SPBC1215.02c	naa25	NatB N-acetyltransferase complex regulatory subunit Naa25	IBA	GO_REF:0000033	GO_Central
GO:0031416	NatB complex	SPCC16C4.12	naa20	NatB N-acetyltransferase complex catalytic subunit Naa20	IBA	GO_REF:0000033	GO_Central
GO:0031417	NatC complex	SPBC15D4.06	naa30	NatC N-acetyltransferase complex catalytic subunit Naa30	IDA	PMID:34019809	PomBase
GO:0031417	NatC complex	SPBC1861.03	naa35	NatC N-acetyltransferase complex subunit Naa35	IDA	PMID:34019809	PomBase
GO:0031417	NatC complex	SPBC947.03c	naa38	NatC N-acetyltransferase non-catalytic Sm-like domain subunit Naa38	IDA	PMID:34019809	PomBase
GO:0031422	RecQ family helicase-topoisomerase III complex	SPAC26A3.03c	rmi1	RecQ mediated genome instability protein Rmi1	IDA	PMID:15889139	PomBase
GO:0031422	RecQ family helicase-topoisomerase III complex	SPAC2G11.12	rqh1	RecQ type DNA helicase Rqh1	IDA	PMID:12724426	PomBase
GO:0031422	RecQ family helicase-topoisomerase III complex	SPBC16G5.12c	top3	DNA topoisomerase III	IDA	PMID:12724426	PomBase
GO:0031428	box C/D methylation guide snoRNP complex	SPAC23G3.06	nop58	small subunit processome, U3 snoRNP-associated protein Nop58	IBA	GO_REF:0000033	GO_Central
GO:0031428	box C/D methylation guide snoRNP complex	SPAC607.03c	snu13	U3 snoRNP-associated protein Snu13	IBA	GO_REF:0000033	GO_Central
GO:0031428	box C/D methylation guide snoRNP complex	SPBC2D10.10c	fib1	fibrillarin, rRNA and histone methyltransferase	IBA	GO_REF:0000033	GO_Central
GO:0031428	box C/D methylation guide snoRNP complex	SPBC4.02c	SPBC4.02c	rRNA 2'-O-methyltransferase fibrillarin-like	IBA	GO_REF:0000033	GO_Central
GO:0031428	box C/D methylation guide snoRNP complex	SPBC646.10c	nop56	U3 snoRNP-associated protein Nop56	IBA	GO_REF:0000033	GO_Central
GO:0031428	box C/D methylation guide snoRNP complex	SPNCRNA.445	snoR61	small nucleolar RNA snR61	ISO	GO_REF:0000024	PomBase
GO:0031428	box C/D methylation guide snoRNP complex	SPSNORNA.29	sno52	small nucleolar RNA R52	ISO	GO_REF:0000024	PomBase
GO:0031429	box H/ACA snoRNP complex	SPAC1782.10c	nhp2	box H/ACA snoRNP complex subunit Nhp2	IGI	PMID:10502409	PomBase
GO:0031429	box H/ACA snoRNP complex	SPAC29A4.04c	cbf5	pseudouridine synthase Cbf5	IBA	GO_REF:0000033	GO_Central
GO:0031429	box H/ACA snoRNP complex	SPAP27G11.13c	nop10	box H/ACA snoRNP complex protein	IBA	GO_REF:0000033	GO_Central
GO:0031429	box H/ACA snoRNP complex	SPBC20F10.01	gar1	box H/ACA snoRNP complex subunit Gar1	IBA	GO_REF:0000033	GO_Central
GO:0031429	box H/ACA snoRNP complex	SPSNORNA.20	snR30	small nucleolar RNA U17	ISO	GO_REF:0000024	PomBase
GO:0031431	Dbf4-dependent protein kinase complex	SPBC776.12c	hsk1	Dbf4(Dfp1)-dependent protein kinase Hsk1	IDA	PMID:10409743,PMID:9705352	PomBase
GO:0031431	Dbf4-dependent protein kinase complex	SPBC776.12c	hsk1	Dbf4(Dfp1)-dependent protein kinase Hsk1	IPI	PMID:21095590	PomBase
GO:0031431	Dbf4-dependent protein kinase complex	SPCC550.13	dfp1	Hsk1-Dfp1 kinase complex regulatory subunit Dfp1	IDA	PMID:10409743,PMID:9705352	PomBase
GO:0031431	Dbf4-dependent protein kinase complex	SPCC550.13	dfp1	Hsk1-Dfp1 kinase complex regulatory subunit Dfp1	IPI	PMID:21095590	PomBase
GO:0031463	Cul3-RING ubiquitin ligase complex	SPAC24H6.03	cul3	cullin 3	IBA	GO_REF:0000033	GO_Central
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	SPBC577.09	ckn1	ERCC8 DNA repair homolog	IBA	GO_REF:0000033	GO_Central
GO:0031499	TRAMP complex	SPAC12G12.13c	cid14	TRAMP complex poly(A) polymerase subunit Cid14	EXP	PMID:17512405	PomBase
GO:0031499	TRAMP complex	SPAC12G12.13c	cid14	TRAMP complex poly(A) polymerase subunit Cid14	IDA	PMID:17512405,PMID:20403971	PomBase
GO:0031499	TRAMP complex	SPAC17H9.02	mtl1	MTREC (exosome adaptor) complex RNA helicase subunit Mtl1	TAS	PMID:25240800	PomBase
GO:0031499	TRAMP complex	SPAC6F12.16c	mtr4	TRAMP complex ATP-dependent RNA helicase subunit Mtr4	EXP	PMID:17512405	PomBase
GO:0031499	TRAMP complex	SPAC6F12.16c	mtr4	TRAMP complex ATP-dependent RNA helicase subunit Mtr4	IDA	PMID:17512405,PMID:20403971	PomBase
GO:0031499	TRAMP complex	SPBP35G2.08c	air1	TRAMP complex zinc knuckle subunit Air1	EXP	PMID:17512405	PomBase
GO:0031499	TRAMP complex	SPBP35G2.08c	air1	TRAMP complex zinc knuckle subunit Air1	IDA	PMID:17512405,PMID:20403971	PomBase
GO:0031501	mannosyltransferase complex	SPCC4F11.04c	imt2	mannosyltransferase Imt2	IC	GO_REF:0000111	PomBase
GO:0031510	SUMO activating enzyme complex	SPAC4C5.04	rad31	SUMO activating enzyme E1-type Rad31	IBA	GO_REF:0000033	GO_Central
GO:0031510	SUMO activating enzyme complex	SPBC16H5.03c	uba2	SUMO activating enzyme E1-type Uba2	IBA	GO_REF:0000033	GO_Central
GO:0031511	Mis6-Sim4 complex	SPAC11H11.05c	fta6	Mis6-Sim4 complex subunit Fta6	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPAC1687.20c	mis6	CENP-I ortholog, inner centromere connector Mis6	IDA	PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPAC1783.03	fta2	CENP-P ortholog Fta2	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPAC23H4.11c	cnl2	centromere localized protein Cnl2	IDA	PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPAC25B8.14	mal2	CENP-O ortholog Mal2	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPAC4F10.12	fta1	CENP-L ortholog Fta1	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPBC18E5.03c	sim4	CENP-K ortholog Sim4	IDA	PMID:12719471,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPBC21.01	mis17	CENP-U ortholog Mis17	IDA	PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPBP22H7.09c	mis15	CENP-N ortholog Mis15	IDA	PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPBP8B7.12c	fta3	CENP-H ortholog Fta3	IDA	PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPBP8B7.12c	fta3	CENP-H ortholog Fta3	IPI	PMID:16079914	PomBase
GO:0031511	Mis6-Sim4 complex	SPCC1235.07	fta7	CENP-Q homolog Fta7	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031511	Mis6-Sim4 complex	SPCC1393.04	fta4	Mis6-Sim4 complex subunit Fta4	IDA	PMID:16079914,PMID:21445296	PomBase
GO:0031515	tRNA (m1A) methyltransferase complex	SPAC9G1.12	trm61	tRNA (m1A) methyltransferase complex catalytic subunit Trm61	IBA	GO_REF:0000033	GO_Central
GO:0031515	tRNA (m1A) methyltransferase complex	SPBC800.08	trm6	tRNA (m1A) methyltransferase non-catalytic subunit Trm6	IBA	GO_REF:0000033	GO_Central
GO:0031533	mRNA capping enzyme complex	SPAC644.04	pct1	RNA 5'-triphosphatase	EXP	PMID:12455993	PomBase
GO:0031533	mRNA capping enzyme complex	SPBC2F12.08c	ceg1	mRNA guanylyltransferase Ceg1	EXP	PMID:12455993	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPAC1556.08c	cbs2	serine/threonine protein kinase AMPK (gamma) subunit Cbs2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPAC1556.08c	cbs2	serine/threonine protein kinase AMPK (gamma) subunit Cbs2	IPI	PMID:19371376	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPCC1919.03c	amk2	serine/threonine protein kinase AMPK (beta) regulatory subunit Amk2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031588	nucleotide-activated protein kinase complex	SPCC74.03c	ssp2	serine/threonine protein kinase AMPK catalytic (alpha) subunit Ssp2	IDA	PMID:17289942,PMID:22375066	PomBase
GO:0031597	cytosolic proteasome complex	SPCC1682.16	rpt4	19S proteasome base subcomplex ATPase subunit Rpt4	IBA	GO_REF:0000033	GO_Central
GO:0031931	TORC1 complex	SPAC57A7.11	mip1	TORC1 substrate adaptor, WD repeat protein, Raptor homolog Mip1	IDA	PMID:17046992,PMID:17261596,PMID:22645648	PomBase
GO:0031931	TORC1 complex	SPBC216.07c	tor2	TORC1 serine/threonine protein kinase Tor2	IDA	PMID:17046992,PMID:17261596,PMID:18076573,PMID:22645648	PomBase
GO:0031931	TORC1 complex	SPBC21B10.05c	wat1	TORC1/2 complex WD repeat protein Wat1/Lst8	IDA	PMID:17046992,PMID:17261596	PomBase
GO:0031931	TORC1 complex	SPBP18G5.03	toc1	TORC1 complex Tor2 interacting protein 1	IPI	PMID:18076573	PomBase
GO:0031931	TORC1 complex	SPCC162.12	tco89	TORC1 subunit Tco89	IDA	PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPAC6B12.03c	bit2	HbrB family protein involved in TOR signaling Bit2	IBA	GO_REF:0000033	GO_Central
GO:0031932	TORC2 complex	SPAPYUG7.02c	sin1	MAP kinase and TOR substrate adaptor Sin1	IDA	PMID:17261596,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPBC12C2.02c	ste20	Rictor homolog, Ste20	IDA	PMID:17261596,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPBC21B10.05c	wat1	TORC1/2 complex WD repeat protein Wat1/Lst8	IDA	PMID:17261596	PomBase
GO:0031932	TORC2 complex	SPBC30D10.10c	tor1	TORC2 serine/threonine protein kinase Tor1	IDA	PMID:17046992,PMID:17261596,PMID:18076573,PMID:22645648	PomBase
GO:0031932	TORC2 complex	SPCC777.08c	bit61	Protor homolog, Bit61	IDA	PMID:22645648	PomBase
GO:0031942	i-AAA complex	SPAP27G11.02	mgr3	mitochondrial inner membrane i-AAA protease complex TPR repeat subunit Mgr3	IBA	GO_REF:0000033	GO_Central
GO:0031942	i-AAA complex	SPCC965.04c	yme1	mitochondrial inner membrane i-AAA protease complex subunit Yme1	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC1093.05	hca4	ATP-dependent RNA helicase Hca4	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC1565.05	utp8	small subunit processome, t-UTP complex subunit Utp8	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPAC18B11.06	lcp5	U3 snoRNP-associated protein Lcp5	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC18G6.06	utp11	U3 snoRNP-associated protein Utp11	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC18G6.07c	mra1	rRNA (pseudouridine) methyltransferase Mra1	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC18G6.14c	rps7	40S ribosomal protein S7	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC19A8.07c	imp4	U3 snoRNP-associated protein Imp4	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC19D5.05c	imp3	U3 snoRNP-associated protein Imp3	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC1B3.13	nan1	small subunit processome, U3 snoRNP-associated WD repeat protein Nan1/Utp17	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPAC20H4.01	utp5	U3 snoRNP-associated protein Utp5	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPAC23C11.03	mpp10	U3 snoRNP-associated protein Mpp10	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC23G3.06	nop58	small subunit processome, U3 snoRNP-associated protein Nop58	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPAC2E1P5.05	rrp9	U3 snoRNP-associated protein Rrp9	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC57A7.06	utp14	U3 snoRNP-associated protein Utp14	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC607.03c	snu13	U3 snoRNP-associated protein Snu13	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPAC959.03c	utp7	small subunit processome, U3 snoRNP-associated protein Utp7	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPAPB1A10.06c	dhx37	ATP-dependent RNA helicase, small-subunit processome Dhx37	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC1604.06c	noc4	CBF/Mak21 family Noc4	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC19F5.02c	utp4	small subunit processome, U3 snoRNP-associated WD repeat protein Utp4	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC1A4.07c	sof1	small subunit processome, U3 snoRNP-associated protein Sof1	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC23E6.04c	utp10	small subunit processome, U3 snoRNP-associated protein Utp10	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC244.02c	utp6	U3 snoRNP-associated protein Utp6	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC25B2.05	mis3	rRNA processing protein Mis3	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC29A3.06	utp18	small subunit processome, CGI-48 family Utp18	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC2D10.10c	fib1	fibrillarin, rRNA and histone methyltransferase	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC32H8.04c	utp24	18S rRNA endonuclease Utp24	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC3B8.09	utp3	U3 snoRNP-associated protein Utp3	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC3D6.12	dip2	small subunit processome, U3 snoRNA associated protein Dip2	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC3F6.04c	nop14	U3 snoRNP-associated protein Nop14	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC4.02c	SPBC4.02c	rRNA 2'-O-methyltransferase fibrillarin-like	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC428.19c	utp15	U3 snoRNP-associated WD repeat protein Utp15	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPBC56F2.04	utp20	U3 snoRNP-associated protein Utp20	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBC646.10c	nop56	U3 snoRNP-associated protein Nop56	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC713.04c	pwp2	small subunit processome, U3 snoRNP-associated protein Utp1	IDA	PMID:36423630	PomBase
GO:0032040	small-subunit processome	SPBC776.08c	utp22	small-subunit processome, UTP-C complex subunit Utp22	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPBP8B7.10c	utp16	U3 snoRNP-associated protein Utp16	ISO	GO_REF:0000024	PomBase
GO:0032040	small-subunit processome	SPCC1183.07	rrp5	U3 snoRNP-associated protein Rrp5	IBA	GO_REF:0000033	GO_Central
GO:0032040	small-subunit processome	SPCC1672.07	utp21	small subunit processome, U3 snoRNP-associated protein Utp21	IDA	PMID:36423630	PomBase
