systematic_id	gene_name	peptide_id	domain_id	database	seq_start	seq_end
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	PR00405	PRINTS	60	81
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	PS50030	PROFILE	153	197
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	PS50115	PROFILE	7	129
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	PTHR45705	PANTHER	4	577
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	SM00105	SMART	7	129
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	SM00165	SMART	158	196
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	SSF46934	SUPERFAMILY	142	196
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	SSF57863	SUPERFAMILY	10	123
SPBC21D10.05c	ucp3	SPBC21D10.05c.1:pep	cd08204	CDD	12	116
SPBC21D10.06c	map4	SPBC21D10.06c.1:pep	PF11763	PFAM	822	945
SPBC21D10.06c	map4	SPBC21D10.06c.1:pep	PS51825	PROFILE	796	948
SPBC21D10.06c	map4	SPBC21D10.06c.1:pep	PTHR31492	PANTHER	144	946
SPBC21D10.07	cmc1	SPBC21D10.07.1:pep	PF08583	PFAM	1	68
SPBC21D10.07	cmc1	SPBC21D10.07.1:pep	PS51808	PROFILE	10	52
SPBC21D10.07	cmc1	SPBC21D10.07.1:pep	PTHR22977	PANTHER	1	77
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	G3DSA:3.30.40.10	Gene3D	1542	1610
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PF13639	PFAM	1557	1604
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PF22958	PFAM	35	224
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PF22999	PFAM	1243	1452
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PF23009	PFAM	1468	1549
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PS50089	PROFILE	1558	1604
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	PTHR12389	PANTHER	35	1607
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	SM00184	SMART	1558	1603
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	SM01197	SMART	1554	1608
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	SSF48371	SUPERFAMILY	66	623
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	SSF57850	SUPERFAMILY	1557	1609
SPBC21D10.09c	rkr1	SPBC21D10.09c.1:pep	cd16491	CDD	1556	1604
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	G3DSA:1.20.920.10	Gene3D	179	298
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PF00439	PFAM	195	274
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PR00503	PRINTS	205	218
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PR00503	PRINTS	219	235
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PR00503	PRINTS	253	272
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PS50014	PROFILE	202	272
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	PTHR15398	PANTHER	166	298
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	SM00297	SMART	183	293
SPBC21D10.10	bdc1	SPBC21D10.10.1:pep	SSF47370	SUPERFAMILY	172	269
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	G3DSA:3.40.640.10	Gene3D	115	360
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	G3DSA:3.90.1150.10	Gene3D	104	465
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	MF_00331	HAMAP	100	492
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	PF00266	PFAM	104	465
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	PS00595	PROSITE	294	313
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	PTHR11601	PANTHER	99	481
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	SSF53383	SUPERFAMILY	103	487
SPBC21D10.11c	nfs1	SPBC21D10.11c.1:pep	TIGR02006	NCBIFAM	102	501
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	G3DSA:1.20.1270.60	Gene3D	2	249
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	G3DSA:2.30.30.40	Gene3D	396	465
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PF00018	PFAM	413	459
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PF03114	PFAM	6	246
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PR00452	PRINTS	410	420
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PR00452	PRINTS	424	439
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PR00452	PRINTS	443	452
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PR00452	PRINTS	454	466
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PS50002	PROFILE	407	466
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PS51021	PROFILE	17	269
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	PTHR47174	PANTHER	1	464
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	SM00326	SMART	410	466
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	SM00721	SMART	5	247
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	SSF103657	SUPERFAMILY	20	245
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	SSF50044	SUPERFAMILY	397	465
SPBC21D10.12	hob1	SPBC21D10.12.1:pep	cd07599	CDD	29	245
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PF03540	PFAM	105	154
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PIRSF017246	PIRSF	1	215
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PR01443	PRINTS	105	121
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PR01443	PRINTS	125	147
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PR01443	PRINTS	189	211
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	PTHR21242	PANTHER	61	215
SPBC21H7.02	taf10	SPBC21H7.02.1:pep	cd07982	CDD	91	214
SPBC21H7.03c		SPBC21H7.03c.1:pep	G3DSA:3.40.50.1240	Gene3D	62	443
SPBC21H7.03c		SPBC21H7.03c.1:pep	PF00328	PFAM	59	405
SPBC21H7.03c		SPBC21H7.03c.1:pep	PIRSF000894	PIRSF	1	455
SPBC21H7.03c		SPBC21H7.03c.1:pep	PS00616	PROSITE	60	74
SPBC21H7.03c		SPBC21H7.03c.1:pep	PS00778	PROSITE	334	350
SPBC21H7.03c		SPBC21H7.03c.1:pep	PTHR20963	PANTHER	10	434
SPBC21H7.03c		SPBC21H7.03c.1:pep	SSF53254	SUPERFAMILY	24	433
SPBC21H7.03c		SPBC21H7.03c.1:pep	cd07061	CDD	59	405
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	G3DSA:3.40.50.300	Gene3D	104	368
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	G3DSA:3.40.50.300	Gene3D	380	678
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PF00270	PFAM	163	354
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PF00271	PFAM	466	541
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PF13959	PFAM	616	661
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PS51192	PROFILE	172	366
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PS51194	PROFILE	404	580
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	PTHR24031	PANTHER	140	616
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	SM00487	SMART	158	381
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	SM00490	SMART	456	541
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	SM01178	SMART	600	665
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	SSF52540	SUPERFAMILY	216	559
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	cd17949	CDD	149	367
SPBC21H7.04	dbp7	SPBC21H7.04.1:pep	cd18787	CDD	385	550
SPBC21H7.05	sfc6	SPBC21H7.05.1:pep	G3DSA:2.130.10.10	Gene3D	192	316
SPBC21H7.05	sfc6	SPBC21H7.05.1:pep	G3DSA:2.130.10.10	Gene3D	317	578
SPBC21H7.05	sfc6	SPBC21H7.05.1:pep	PTHR15052	PANTHER	540	577
SPBC21H7.05	sfc6	SPBC21H7.05.1:pep	SSF50978	SUPERFAMILY	209	573
SPBC21H7.06c	opi10	SPBC21H7.06c.1:pep	PF05603	PFAM	5	113
SPBC21H7.06c	opi10	SPBC21H7.06c.1:pep	PF21057	PFAM	131	195
SPBC21H7.06c	opi10	SPBC21H7.06c.1:pep	PTHR12925	PANTHER	1	197
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	G3DSA:3.30.230.40	Gene3D	1	112
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	G3DSA:3.30.230.40	Gene3D	113	216
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	MF_00076	HAMAP	2	216
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	PF00475	PFAM	54	197
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	PS00954	PROSITE	84	97
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	PS00955	PROSITE	179	191
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	PTHR23133	PANTHER	2	216
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	SSF54211	SUPERFAMILY	1	107
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	SSF54211	SUPERFAMILY	110	202
SPBC21H7.07c	his5	SPBC21H7.07c.1:pep	cd07914	CDD	4	216
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	G3DSA:3.30.70.330	Gene3D	92	171
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	G3DSA:3.30.70.330	Gene3D	176	271
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	G3DSA:3.30.70.330	Gene3D	288	376
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PF00076	PFAM	95	161
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PF00076	PFAM	188	259
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PF00076	PFAM	305	369
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PS50102	PROFILE	93	172
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PS50102	PROFILE	186	265
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PS50102	PROFILE	303	375
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	PTHR47640	PANTHER	72	376
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	SM00360	SMART	94	168
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	SM00360	SMART	187	261
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	SM00360	SMART	304	371
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	SSF54928	SUPERFAMILY	93	266
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	SSF54928	SUPERFAMILY	285	378
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	cd12346	CDD	302	373
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	cd12611	CDD	94	173
SPBC23E6.01c	cxr1	SPBC23E6.01c.1:pep	cd12613	CDD	185	264
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	G3DSA:3.30.40.10	Gene3D	731	847
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	G3DSA:3.40.50.10810	Gene3D	352	639
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	G3DSA:3.40.50.300	Gene3D	643	1037
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PF00097	PFAM	746	797
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PF00176	PFAM	393	703
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PF00271	PFAM	871	980
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PS00518	PROSITE	762	771
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PS50089	PROFILE	746	798
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PS51192	PROFILE	403	588
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PS51194	PROFILE	866	1032
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	PTHR45626	PANTHER	118	1037
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SM00184	SMART	746	797
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SM00487	SMART	386	603
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SM00490	SMART	897	980
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SSF52540	SUPERFAMILY	354	628
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SSF52540	SUPERFAMILY	637	1037
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	SSF57850	SUPERFAMILY	740	806
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	cd18008	CDD	390	628
SPBC23E6.02	rrp2	SPBC23E6.02.1:pep	cd18793	CDD	858	991
SPBC23E6.03c	nta1	SPBC23E6.03c.1:pep	G3DSA:3.60.110.10	Gene3D	1	286
SPBC23E6.03c	nta1	SPBC23E6.03c.1:pep	PF00795	PFAM	6	158
SPBC23E6.03c	nta1	SPBC23E6.03c.1:pep	PS50263	PROFILE	1	286
SPBC23E6.03c	nta1	SPBC23E6.03c.1:pep	PTHR11750	PANTHER	1	285
SPBC23E6.03c	nta1	SPBC23E6.03c.1:pep	SSF56317	SUPERFAMILY	1	284
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	G3DSA:1.25.10.10	Gene3D	1071	1397
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	G3DSA:1.25.10.10	Gene3D	1448	1649
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	PF08146	PFAM	1380	1519
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	PF12397	PFAM	241	346
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	PS50077	PROFILE	1608	1646
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	PTHR13457	PANTHER	506	1648
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	SM01036	SMART	1377	1518
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	SSF48371	SUPERFAMILY	248	955
SPBC23E6.04c	utp10	SPBC23E6.04c.1:pep	SSF48371	SUPERFAMILY	811	1641
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	G3DSA:1.10.10.10	Gene3D	288	348
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	G3DSA:3.90.230.10	Gene3D	19	393
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	PF00557	PFAM	20	136
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	PTHR10804	PANTHER	8	404
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	SSF46785	SUPERFAMILY	282	351
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	SSF55920	SUPERFAMILY	12	206
SPBC23E6.05	arx1	SPBC23E6.05.1:pep	cd01089	CDD	18	377
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	G3DSA:3.90.870.10	Gene3D	1	204
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	MF_00180	HAMAP	1	204
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	PF00926	PFAM	6	199
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	PTHR21327	PANTHER	1	196
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	SSF55821	SUPERFAMILY	2	200
SPBC23E6.06c	rib3	SPBC23E6.06c.1:pep	TIGR00506	NCBIFAM	1	199
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	G3DSA:1.10.8.60	Gene3D	541	612
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	G3DSA:1.20.272.10	Gene3D	613	733
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	G3DSA:3.40.50.10190	Gene3D	217	315
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	G3DSA:3.40.50.300	Gene3D	358	540
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PF00004	PFAM	412	529
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PF00533	PFAM	237	313
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PF08519	PFAM	689	843
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PIRSF036578	PIRSF	1	934
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PS50172	PROFILE	236	310
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	PTHR23389	PANTHER	223	925
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	SM00292	SMART	238	316
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	SM00382	SMART	408	542
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	SSF48019	SUPERFAMILY	612	760
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	SSF52113	SUPERFAMILY	235	314
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	SSF52540	SUPERFAMILY	359	603
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	cd00009	CDD	409	539
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	cd17752	CDD	236	313
SPBC23E6.07c	rfc1	SPBC23E6.07c.1:pep	cd18140	CDD	541	598
SPBC23E6.08	rgp1	SPBC23E6.08.1:pep	PF08737	PFAM	37	434
SPBC23E6.08	rgp1	SPBC23E6.08.1:pep	PTHR12507	PANTHER	2	537
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	G3DSA:1.25.40.10	Gene3D	333	397
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	G3DSA:1.25.40.10	Gene3D	398	562
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	G3DSA:1.25.40.10	Gene3D	563	708
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PF00515	PFAM	620	649
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PF13181	PFAM	439	470
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PF13181	PFAM	513	545
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PF13181	PFAM	584	614
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PF13432	PFAM	373	429
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	334	367
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	368	401
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	402	435
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	438	471
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	475	508
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	512	545
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	584	617
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50005	PROFILE	618	651
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PS50293	PROFILE	618	649
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	PTHR14017	PANTHER	307	833
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	334	367
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	368	401
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	402	435
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	438	471
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	475	508
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	512	545
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	546	583
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	584	617
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	618	651
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SM00028	SMART	652	686
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SSF48452	SUPERFAMILY	332	559
SPBC23E6.09	ssn6	SPBC23E6.09.1:pep	SSF48452	SUPERFAMILY	513	688
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	G3DSA:1.20.120.420	Gene3D	1	183
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	G3DSA:3.40.50.10470	Gene3D	184	359
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	MF_01678	HAMAP	3	359
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	PF01008	PFAM	44	348
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	PTHR43475	PANTHER	2	354
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	SSF100950	SUPERFAMILY	3	350
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	TIGR00512	NCBIFAM	4	349
SPBC23E6.10c	mri1	SPBC23E6.10c.1:pep	TIGR00524	NCBIFAM	31	348
SPBC23G7.04c	nif1	SPBC23G7.04c.1:pep	G3DSA:1.25.40.10	Gene3D	441	644
SPBC23G7.04c	nif1	SPBC23G7.04c.1:pep	PTHR43628	PANTHER	26	671
SPBC23G7.04c	nif1	SPBC23G7.04c.1:pep	SM00671	SMART	547	582
SPBC23G7.04c	nif1	SPBC23G7.04c.1:pep	SM00671	SMART	583	618
SPBC23G7.04c	nif1	SPBC23G7.04c.1:pep	SSF81901	SUPERFAMILY	449	616
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	G3DSA:3.30.780.10	Gene3D	1	109
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	PF01253	PFAM	25	99
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	PIRSF004499	PIRSF	1	109
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	PS50296	PROFILE	27	97
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	PTHR10388	PANTHER	8	109
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	SSF55159	SUPERFAMILY	3	109
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	TIGR01160	NCBIFAM	4	109
SPBC23G7.05	sui1	SPBC23G7.05.1:pep	cd11566	CDD	25	108
SPBC23G7.06c	nvj2	SPBC23G7.06c.1:pep	PF10296	PFAM	236	364
SPBC23G7.06c	nvj2	SPBC23G7.06c.1:pep	PS51847	PROFILE	238	429
SPBC23G7.06c	nvj2	SPBC23G7.06c.1:pep	PTHR13466	PANTHER	2	722
SPBC23G7.06c	nvj2	SPBC23G7.06c.1:pep	cd21675	CDD	244	429
SPBC23G7.07c	cms1	SPBC23G7.07c.1:pep	PF14617	PFAM	36	277
SPBC23G7.07c	cms1	SPBC23G7.07c.1:pep	PTHR24030	PANTHER	9	277
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	G3DSA:1.10.555.10	Gene3D	474	695
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	G3DSA:1.20.1270.60	Gene3D	20	336
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	PF00611	PFAM	44	119
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	PF00620	PFAM	520	668
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	PS50238	PROFILE	506	692
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	PS51741	PROFILE	33	307
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	PTHR23176	PANTHER	477	693
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	SM00055	SMART	37	133
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	SM00324	SMART	517	689
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	SSF103657	SUPERFAMILY	44	315
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	SSF48350	SUPERFAMILY	503	692
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	cd04398	CDD	504	692
SPBC23G7.08c	rga7	SPBC23G7.08c.1:pep	cd07652	CDD	39	277
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	G3DSA:1.10.30.10	Gene3D	100	180
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	PF00505	PFAM	103	171
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	PS50118	PROFILE	103	171
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	PTHR10270	PANTHER	95	180
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	SM00398	SMART	102	172
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	SSF47095	SUPERFAMILY	91	175
SPBC23G7.09	mat1-Mc	SPBC23G7.09.1:pep	cd01389	CDD	104	174
SPBC23G7.10c		SPBC23G7.10c.1:pep	G3DSA:3.20.20.70	Gene3D	31	394
SPBC23G7.10c		SPBC23G7.10c.1:pep	PF00724	PFAM	32	373
SPBC23G7.10c		SPBC23G7.10c.1:pep	PTHR43303	PANTHER	2	391
SPBC23G7.10c		SPBC23G7.10c.1:pep	SSF51395	SUPERFAMILY	28	391
SPBC23G7.10c		SPBC23G7.10c.1:pep	cd02932	CDD	33	373
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	G3DSA:1.10.1670.40	Gene3D	12	204
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	G3DSA:1.10.340.30	Gene3D	38	154
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	PF00730	PFAM	46	193
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	PS00516	PROSITE	138	162
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	PTHR43003	PANTHER	2	209
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	SM00478	SMART	50	207
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	SSF48150	SUPERFAMILY	37	205
SPBC23G7.11	mag2	SPBC23G7.11.1:pep	cd00056	CDD	42	205
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	G3DSA:1.10.8.60	Gene3D	321	397
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	G3DSA:2.40.50.140	Gene3D	31	134
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	G3DSA:3.40.50.300	Gene3D	135	316
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	PF00004	PFAM	182	315
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	PF16450	PFAM	69	124
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	PF17862	PFAM	339	381
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	PS00674	PROSITE	286	304
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	PTHR23073	PANTHER	19	390
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	SM00382	SMART	178	318
SPBC23G7.12c	rpt6	SPBC23G7.12c.1:pep	SSF52540	SUPERFAMILY	135	386
SPBC23G7.13c		SPBC23G7.13c.1:pep	G3DSA:1.20.1730.10	Gene3D	34	575
SPBC23G7.13c		SPBC23G7.13c.1:pep	PF00474	PFAM	48	405
SPBC23G7.13c		SPBC23G7.13c.1:pep	PS50283	PROFILE	11	477
SPBC23G7.13c		SPBC23G7.13c.1:pep	PTHR46154	PANTHER	3	634
